"freq","month","new_threshold","old_threshold"
"30","Jun",30.6464529766545,33.7081432404833
"30","Jun",32.202070405706,33.7081432404833
"30","Jun",32.202070405706,33.7081432404833
"30","Jun",33.7081432404833,33.7081432404833
"30","Jun",31.2145803382234,33.7081432404833
"30","Jun",39.2235986553365,33.7081432404833
"30","Jun",30.6464529766545,33.7081432404833
"30","Jun",35.4400769490973,33.7081432404833
"30","Jun",40.778845807726,33.7081432404833
"30","Jun",27.4331042440443,33.7081432404833
"30","Jun",28.8905219963874,33.7081432404833
"30","Jun",31.4993731940063,33.7081432404833
"30","Jun",27.3642128019321,33.7081432404833
"30","Jun",38.5361946739514,33.7081432404833
"30","Jun",28.7609710494544,33.7081432404833
"30","Jun",26.0288208271487,33.7081432404833
"30","Jun",30.029693419519,33.7081432404833
"30","Jun",35.786578748411,33.7081432404833
"30","Jun",35.4888398699052,33.7081432404833
"30","Jun",31.4993731940063,33.7081432404833
"30","Jun",33.7081432404833,33.7081432404833
"30","Jun",25.5772278614865,33.7081432404833
"30","Jun",28.6920796073423,33.7081432404833
"30","Jun",27.3642128019321,33.7081432404833
"30","Jun",38.5361946739514,33.7081432404833
"30","Jun",35.4888398699052,33.7081432404833
"30","Jun",29.900142472586,33.7081432404833
"30","Jun",35.786578748411,33.7081432404833
"30","Jun",28.8905219963874,33.7081432404833
"30","Jun",40.4677963772481,33.7081432404833
"30","Jun",26.5704432457514,33.7081432404833
"30","Jun",34.0540697518425,33.7081432404833
"30","Jun",34.0540697518425,33.7081432404833
"30","Jun",40.4677963772481,33.7081432404833
"30","Jun",33.5857764511428,33.7081432404833
"30","Jun",38.2384557954456,33.7081432404833
"30","Jun",33.5857764511428,33.7081432404833
"30","Jun",35.4888398699052,33.7081432404833
"30","Jun",30.6464529766545,33.7081432404833
"30","Jun",38.2384557954456,33.7081432404833
"30","Jun",28.8905219963874,33.7081432404833
"30","Jun",35.4888398699052,33.7081432404833
"30","Jun",32.202070405706,33.7081432404833
"30","Jun",31.988840351368,33.7081432404833
"30","Jun",29.22248869774,33.7081432404833
"30","Jun",35.786578748411,33.7081432404833
"30","Jun",33.7081432404833,33.7081432404833
"30","Jun",33.7081432404833,33.7081432404833
"30","Jun",35.4888398699052,33.7081432404833
"30","Jun",35.4888398699052,33.7081432404833
"30","Jun",30.6464529766545,33.7081432404833
"30","Jun",35.786578748411,33.7081432404833
"30","Jun",26.5704432457514,33.7081432404833
"30","Jun",26.5704432457514,33.7081432404833
"30","Jun",30.3616601208716,33.7081432404833
"30","Jun",31.4993731940063,33.7081432404833
"30","Jun",35.4400769490973,33.7081432404833
"30","Jun",34.2491214350743,33.7081432404833
"30","Jun",35.786578748411,33.7081432404833
"30","Jun",32.202070405706,33.7081432404833
"30","Jun",31.4993731940063,33.7081432404833
"30","Jun",34.2491214350743,33.7081432404833
"30","Jun",31.4993731940063,33.7081432404833
"30","Jun",35.4888398699052,33.7081432404833
"30","Jun",26.478320519184,33.7081432404833
"30","Jun",28.8905219963874,33.7081432404833
"30","Jun",26.3973117334183,33.7081432404833
"30","Jun",30.3616601208716,33.7081432404833
"30","Jun",34.2491214350743,33.7081432404833
"30","Jun",33.7081432404833,33.7081432404833
"30","Jun",26.478320519184,33.7081432404833
"30","Jun",39.2235986553365,33.7081432404833
"30","Jun",32.202070405706,33.7081432404833
"30","Jun",31.7126032483442,33.7081432404833
"30","Jun",27.4331042440443,33.7081432404833
"30","Jun",34.0540697518425,33.7081432404833
"30","Jun",42.3131591360854,33.7081432404833
"30","Jun",26.478320519184,33.7081432404833
"30","Jun",26.5704432457514,33.7081432404833
"30","Jun",30.6464529766545,33.7081432404833
"30","Jun",32.3244371950464,33.7081432404833
"30","Jun",33.7081432404833,33.7081432404833
"30","Jun",27.3642128019321,33.7081432404833
"30","Jun",31.7126032483442,33.7081432404833
"30","Jun",26.9149004563123,33.7081432404833
"30","Jun",32.3244371950464,33.7081432404833
