"freq","month","new_threshold","old_threshold"
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",34.7008551206928,34.9364733694359
"30","Sep",35.0011736515943,34.9364733694359
"30","Sep",37.3332056929501,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",35.9469351221242,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",35.6919406100987,34.9364733694359
"30","Sep",37.3332056929501,34.9364733694359
"30","Sep",35.0011736515943,34.9364733694359
"30","Sep",37.7292829989004,34.9364733694359
"30","Sep",35.7488964691491,34.9364733694359
"30","Sep",42.3978491648542,34.9364733694359
"30","Sep",37.7292829989004,34.9364733694359
"30","Sep",36.1991208178653,34.9364733694359
"30","Sep",42.3978491648542,34.9364733694359
"30","Sep",34.7008551206928,34.9364733694359
"30","Sep",34.548271676485,34.9364733694359
"30","Sep",35.268008017983,34.9364733694359
"30","Sep",42.3978491648542,34.9364733694359
"30","Sep",38.7380257818647,34.9364733694359
"30","Sep",35.7488964691491,34.9364733694359
"30","Sep",35.578028891998,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
"30","Sep",36.3701835038985,34.9364733694359
"30","Sep",37.2762498338997,34.9364733694359
"30","Sep",35.6906337563975,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",34.464834275278,34.9364733694359
"30","Sep",34.4212952909251,34.9364733694359
"30","Sep",35.6919406100987,34.9364733694359
"30","Sep",33.6028860519567,34.9364733694359
"30","Sep",40.2511399563112,34.9364733694359
"30","Sep",35.9469351221242,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",34.4835713943265,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",42.3978491648542,34.9364733694359
"30","Sep",34.4835713943265,34.9364733694359
"30","Sep",35.0011736515943,34.9364733694359
"30","Sep",35.9469351221242,34.9364733694359
"30","Sep",42.3978491648542,34.9364733694359
"30","Sep",35.4925951034224,34.9364733694359
"30","Sep",34.548271676485,34.9364733694359
"30","Sep",35.9469351221242,34.9364733694359
"30","Sep",39.746768564829,34.9364733694359
"30","Sep",34.1502066768226,34.9364733694359
"30","Sep",34.464834275278,34.9364733694359
"30","Sep",35.7488964691491,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",35.4925951034224,34.9364733694359
"30","Sep",36.3701835038985,34.9364733694359
"30","Sep",35.1639285117099,34.9364733694359
"30","Sep",35.6252320185015,34.9364733694359
"30","Sep",35.4925951034224,34.9364733694359
"30","Sep",35.1639285117099,34.9364733694359
"30","Sep",40.4658108771655,34.9364733694359
"30","Sep",36.1991208178653,34.9364733694359
"30","Sep",37.7292829989004,34.9364733694359
"30","Sep",33.6028860519567,34.9364733694359
"30","Sep",35.9469351221242,34.9364733694359
"30","Sep",42.3978491648542,34.9364733694359
"30","Sep",34.4835713943265,34.9364733694359
"30","Sep",35.7488964691491,34.9364733694359
"30","Sep",41.9685073231456,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",37.0497332513994,34.9364733694359
"30","Sep",38.7380257818647,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",42.3978491648542,34.9364733694359
"30","Sep",35.0011736515943,34.9364733694359
"30","Sep",35.0011736515943,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",35.2492708989346,34.9364733694359
"30","Sep",37.3332056929501,34.9364733694359
"30","Sep",35.1639285117099,34.9364733694359
"30","Sep",34.9824365325459,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",42.4781177119506,34.9364733694359
"30","Sep",34.4143757238805,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",34.0815351381653,34.9364733694359
"30","Sep",37.3332056929501,34.9364733694359
"30","Sep",35.7488964691491,34.9364733694359
"30","Sep",34.4212952909251,34.9364733694359
"30","Sep",35.3974085823,34.9364733694359
"30","Sep",35.6252320185015,34.9364733694359
"30","Sep",34.6101039018088,34.9364733694359
"30","Sep",35.3974085823,34.9364733694359
"30","Sep",35.1639285117099,34.9364733694359
"30","Sep",34.6101039018088,34.9364733694359
"30","Sep",40.2511399563112,34.9364733694359
"30","Sep",35.7488964691491,34.9364733694359
"30","Sep",35.3779031172064,34.9364733694359
"30","Sep",34.548271676485,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
"30","Sep",34.464834275278,34.9364733694359
"30","Sep",37.3332056929501,34.9364733694359
"30","Sep",42.3978491648542,34.9364733694359
"30","Sep",42.3978491648542,34.9364733694359
"30","Sep",35.0011736515943,34.9364733694359
"30","Sep",35.6919406100987,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",35.9469351221242,34.9364733694359
"30","Sep",35.2492708989346,34.9364733694359
"30","Sep",37.9814686946415,34.9364733694359
"30","Sep",33.7915744413234,34.9364733694359
"30","Sep",35.1639285117099,34.9364733694359
"30","Sep",35.3974085823,34.9364733694359
"30","Sep",33.8514055770994,34.9364733694359
"30","Sep",35.4925951034224,34.9364733694359
"30","Sep",33.8514055770994,34.9364733694359
"30","Sep",35.4925951034224,34.9364733694359
"30","Sep",34.7423725229604,34.9364733694359
"30","Sep",34.4859955730835,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
"30","Sep",39.746768564829,34.9364733694359
"30","Sep",35.7488964691491,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
"30","Sep",35.2639913991057,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
"30","Sep",34.548271676485,34.9364733694359
"30","Sep",42.3978491648542,34.9364733694359
"30","Sep",40.4658108771655,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
"30","Sep",34.3923347915638,34.9364733694359
"30","Sep",34.464834275278,34.9364733694359
"30","Sep",34.7423725229604,34.9364733694359
"30","Sep",34.464834275278,34.9364733694359
"30","Sep",34.5193498688821,34.9364733694359
"30","Sep",34.4835713943265,34.9364733694359
"30","Sep",35.7488964691491,34.9364733694359
"30","Sep",37.9814686946415,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",35.9469351221242,34.9364733694359
"30","Sep",34.4835713943265,34.9364733694359
"30","Sep",35.1639285117099,34.9364733694359
"30","Sep",35.9469351221242,34.9364733694359
"30","Sep",34.548271676485,34.9364733694359
"30","Sep",35.3974085823,34.9364733694359
"30","Sep",35.1639285117099,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
"30","Sep",35.1639285117099,34.9364733694359
"30","Sep",38.23760997028,34.9364733694359
"30","Sep",34.548271676485,34.9364733694359
"30","Sep",40.4031633561427,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",34.3923347915638,34.9364733694359
"30","Sep",42.7189233532398,34.9364733694359
"30","Sep",35.7488964691491,34.9364733694359
"30","Sep",35.1639285117099,34.9364733694359
"30","Sep",40.2511399563112,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
"30","Sep",33.8538545695791,34.9364733694359
"30","Sep",37.3332056929501,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",35.3974085823,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",35.0011736515943,34.9364733694359
"30","Sep",35.6919406100987,34.9364733694359
"30","Sep",37.3332056929501,34.9364733694359
"30","Sep",37.3332056929501,34.9364733694359
"30","Sep",37.7292829989004,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
"30","Sep",34.0571754188551,34.9364733694359
"30","Sep",35.1639285117099,34.9364733694359
"30","Sep",35.2639913991057,34.9364733694359
"30","Sep",34.7423725229604,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",35.6919406100987,34.9364733694359
"30","Sep",42.3978491648542,34.9364733694359
"30","Sep",34.0571754188551,34.9364733694359
"30","Sep",35.9469351221242,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
"30","Sep",34.4420539920589,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",35.1639285117099,34.9364733694359
"30","Sep",37.7292829989004,34.9364733694359
"30","Sep",35.6919406100987,34.9364733694359
"30","Sep",38.7380257818647,34.9364733694359
"30","Sep",38.7380257818647,34.9364733694359
"30","Sep",34.2242755185053,34.9364733694359
"30","Sep",34.1526556693023,34.9364733694359
"30","Sep",35.7488964691491,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",35.1639285117099,34.9364733694359
"30","Sep",35.578028891998,34.9364733694359
"30","Sep",34.4859955730835,34.9364733694359
"30","Sep",39.746768564829,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
"30","Sep",35.9469351221242,34.9364733694359
"30","Sep",35.4925951034224,34.9364733694359
"30","Sep",35.9469351221242,34.9364733694359
"30","Sep",38.7380257818647,34.9364733694359
"30","Sep",40.2511399563112,34.9364733694359
"30","Sep",34.2300997175765,34.9364733694359
"30","Sep",34.4835713943265,34.9364733694359
"30","Sep",34.464834275278,34.9364733694359
"30","Sep",35.6919406100987,34.9364733694359
"30","Sep",35.0011736515943,34.9364733694359
"30","Sep",35.3974085823,34.9364733694359
"30","Sep",34.7423725229604,34.9364733694359
"30","Sep",35.268008017983,34.9364733694359
"30","Sep",34.3366237719149,34.9364733694359
"30","Sep",35.1924064412351,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",35.6919406100987,34.9364733694359
"30","Sep",34.4070287464416,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",37.9814686946415,34.9364733694359
"30","Sep",34.3923347915638,34.9364733694359
"30","Sep",42.3978491648542,34.9364733694359
"30","Sep",35.0011736515943,34.9364733694359
"30","Sep",34.4115722481088,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
"30","Sep",35.6252320185015,34.9364733694359
"30","Sep",35.4925951034224,34.9364733694359
"30","Sep",34.548271676485,34.9364733694359
"30","Sep",35.6919406100987,34.9364733694359
"30","Sep",39.746768564829,34.9364733694359
"30","Sep",42.3978491648542,34.9364733694359
"30","Sep",37.3332056929501,34.9364733694359
"30","Sep",34.548271676485,34.9364733694359
"30","Sep",35.1924064412351,34.9364733694359
"30","Sep",34.3923347915638,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",34.3996817690027,34.9364733694359
"30","Sep",38.7380257818647,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",34.464834275278,34.9364733694359
"30","Sep",34.5193498688821,34.9364733694359
"30","Sep",42.4781177119506,34.9364733694359
"30","Sep",35.1639285117099,34.9364733694359
"30","Sep",35.4925951034224,34.9364733694359
"30","Sep",35.0011736515943,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",35.0011736515943,34.9364733694359
"30","Sep",34.548271676485,34.9364733694359
"30","Sep",34.464834275278,34.9364733694359
"30","Sep",43.9190240281677,34.9364733694359
"30","Sep",34.464834275278,34.9364733694359
"30","Sep",35.6252320185015,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",34.270223527532,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
"30","Sep",42.3978491648542,34.9364733694359
"30","Sep",35.9469351221242,34.9364733694359
"30","Sep",35.0011736515943,34.9364733694359
"30","Sep",35.1639285117099,34.9364733694359
"30","Sep",34.4835713943265,34.9364733694359
"30","Sep",35.6919406100987,34.9364733694359
"30","Sep",34.464834275278,34.9364733694359
"30","Sep",35.4925951034224,34.9364733694359
"30","Sep",38.7380257818647,34.9364733694359
"30","Sep",35.1924064412351,34.9364733694359
"30","Sep",36.1700577291069,34.9364733694359
"30","Sep",37.7292829989004,34.9364733694359
"30","Sep",39.3506912588788,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",34.4420539920589,34.9364733694359
"30","Sep",34.464834275278,34.9364733694359
"30","Sep",35.9469351221242,34.9364733694359
"30","Sep",34.3996817690027,34.9364733694359
"30","Sep",40.2511399563112,34.9364733694359
"30","Sep",34.4859955730835,34.9364733694359
"30","Sep",34.0571754188551,34.9364733694359
"30","Sep",37.7292829989004,34.9364733694359
"30","Sep",34.4859955730835,34.9364733694359
"30","Sep",34.548271676485,34.9364733694359
"30","Sep",42.3978491648542,34.9364733694359
"30","Sep",35.3974085823,34.9364733694359
"30","Sep",34.4973089365655,34.9364733694359
"30","Sep",37.9814686946415,34.9364733694359
"30","Sep",35.2639913991057,34.9364733694359
"30","Sep",42.3978491648542,34.9364733694359
"30","Sep",34.548271676485,34.9364733694359
"30","Sep",35.3974085823,34.9364733694359
"30","Sep",37.9814686946415,34.9364733694359
"30","Sep",37.2762498338997,34.9364733694359
"30","Sep",42.3978491648542,34.9364733694359
"30","Sep",35.3640542865014,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",37.9814686946415,34.9364733694359
"30","Sep",42.7189233532398,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",39.746768564829,34.9364733694359
"30","Sep",37.7292829989004,34.9364733694359
"30","Sep",37.3332056929501,34.9364733694359
"30","Sep",35.578028891998,34.9364733694359
"30","Sep",37.7292829989004,34.9364733694359
"30","Sep",35.0011736515943,34.9364733694359
"30","Sep",42.3978491648542,34.9364733694359
"30","Sep",36.1991208178653,34.9364733694359
"30","Sep",35.7488964691491,34.9364733694359
"30","Sep",34.1502066768226,34.9364733694359
"30","Sep",34.1595752363469,34.9364733694359
"30","Sep",34.464834275278,34.9364733694359
"30","Sep",34.9824365325459,34.9364733694359
"30","Sep",34.464834275278,34.9364733694359
"30","Sep",35.0011736515943,34.9364733694359
"30","Sep",35.3974085823,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
"30","Sep",35.7488964691491,34.9364733694359
"30","Sep",34.3366237719149,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",35.6919406100987,34.9364733694359
"30","Sep",35.4925951034224,34.9364733694359
"30","Sep",35.1639285117099,34.9364733694359
"30","Sep",33.8514055770994,34.9364733694359
"30","Sep",35.4925951034224,34.9364733694359
"30","Sep",36.4137917387196,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",42.3978491648542,34.9364733694359
"30","Sep",34.3366237719149,34.9364733694359
"30","Sep",35.4925951034224,34.9364733694359
"30","Sep",35.4641171738972,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",35.1924064412351,34.9364733694359
"30","Sep",35.7488964691491,34.9364733694359
"30","Sep",35.6919406100987,34.9364733694359
"30","Sep",35.1639285117099,34.9364733694359
"30","Sep",35.0011736515943,34.9364733694359
"30","Sep",35.1639285117099,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
"30","Sep",34.9157146683021,34.9364733694359
"30","Sep",34.3923347915638,34.9364733694359
"30","Sep",35.9469351221242,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",35.9469351221242,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
"30","Sep",39.746768564829,34.9364733694359
"30","Sep",38.7380257818647,34.9364733694359
"30","Sep",35.3974085823,34.9364733694359
"30","Sep",34.548271676485,34.9364733694359
"30","Sep",36.5410510810496,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",34.4835713943265,34.9364733694359
"30","Sep",35.7488964691491,34.9364733694359
"30","Sep",37.7292829989004,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",35.268008017983,34.9364733694359
"30","Sep",35.7488964691491,34.9364733694359
"30","Sep",35.3779031172064,34.9364733694359
"30","Sep",35.1305742159113,34.9364733694359
"30","Sep",34.3923347915638,34.9364733694359
"30","Sep",34.464834275278,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
"30","Sep",36.5410510810496,34.9364733694359
"30","Sep",34.548271676485,34.9364733694359
"30","Sep",35.0011736515943,34.9364733694359
"30","Sep",36.3701835038985,34.9364733694359
"30","Sep",35.3974085823,34.9364733694359
"30","Sep",35.3974085823,34.9364733694359
"30","Sep",33.8684870294884,34.9364733694359
"30","Sep",34.8342723038871,34.9364733694359
"30","Sep",40.2511399563112,34.9364733694359
"30","Sep",34.4212952909251,34.9364733694359
"30","Sep",41.9685073231456,34.9364733694359
"30","Sep",34.464834275278,34.9364733694359
"30","Sep",34.4859955730835,34.9364733694359
"30","Sep",35.268008017983,34.9364733694359
"30","Sep",34.3898857990842,34.9364733694359
